namespace,key,source_hash,text,translation
,6388D7D7487185068C3988B7DD27B56B,2015299261,Grab the Vest.,Grab the Vest.
,6FA8960A4CC7825F5D6B7B973584340C,1161401340,Grab the backpack.,Grab the backpack.
,59E2DAE64B174A089027948E310C9D80,793922919,Granade,Granade
,2F00825D42AD73858150ED867E4ABA76,3392206286,Graphic,Graphic
,CB2E136245BF183DF9B54A86A0597AF3,2551731859,Graphics settings affect performance. Select settings appropriate for your computer,Graphics settings affect performance. Select settings appropriate for your computer
,1D09724B426EE6C0BFA480BF66B1B8F4,1890336389,Green,Green
,49B148194F6D1D7ACB629CB6872195B7,1890336389,Green,Green
,5728E6B14D7381D6CB2F30B8135F7934,1890336389,Green,Green
,F46B7EF749170ED7752B1EAC75296E50,3413042386,Ground,Ground
,2C3FF90E401A38FB3C5D78A58A253F79,136661415,Guest,Guest
,C367878E43F9DA1D777E8EA94809E248,136661415,Guest,Guest
,D1D664924EB9BA2DBADFF5BD4606EE2A,2482244846,Guide,Guide
,4B74994B4BD8D6A014425EA6444AACE9,1294347436,Gun recoil,Gun recoil
,820FD1354D7689AF32517798A0E791D3,1853572656,Gunshot noise,Gunshot noise
,97BD1FC74CB535914D4909945876BCB8,3948158775,HMD,HMD
,06105C054E3243E8662A95851DA0A4E5,1652503753,Hardcore,Hardcore
,B64EA1744C515E995826CCB726B015E9,1293401601,Has Capacity,Has Capacity
,16AEE8534CF300CE85EAE9A78CC48E63,2837641609,Head,Head
,583B02664F149A2092257AAD0B656C24,2837641609,Head,Head
,1702348C40E35D84E28C938196BF83F9,3068043648,Header,Header
,96B29BCF4A13949E797C3DAE9B7726BF,3068043648,Header,Header
,FA1BF7C64355BA3CDEFA619DA05909E0,2754107670,HealingComplete,HealingComplete
,7340FA334C0B607F7C47B8B64635DBA7,3080336191,"Hear that noise? Get your tablet out, it's in your side slot.","Hear that noise? Get your tablet out, it's in your side slot."
,90E2C91D4C13565B268D96B53F21A2ED,3453482319,Hide details,Hide details
,0E3158B6420B97D0F0C4CBA72F5A44DA,546374199,High,High
,243CB6454415EABADFE7F49CEE87B0CF,546374199,High,High
,2BBF45014DE0E0E569BAE4830B14553D,546374199,High,High
,9F6D9AB64F5AC37DD120C6B358A5141C,546374199,High,High
,B6250DCC41D41D6127E8C3AA6BA2A1A1,546374199,High,High
,BC17ECFD4A698309610CBABE93984328,546374199,High,High
,E5A2EE8C40F370C4837F528C4E7384A6,546374199,High,High
,EF9CBEA14B8F90B8B89503BD90E33BAF,546374199,High,High
,2923F07840AB10975F86F1A421E31EC5,2193078702,Highlight,Highlight
,B0B54ECD4C104EEC5E0CC683D65DFFDB,2193078702,Highlight,Highlight
,B5CD701B4D7D571C1483AA996FBAE2DF,2193078702,Highlight,Highlight
,2720250C4648E617B81EB2AE6888DDF5,1873016536,HitItem,HitItem
,CCB64A5547100A18AC0286B7484FA679,3583630088,HitObject,HitObject
,8C370BE64EBF78F6F83AFB98C4D35602,3624928313,Hold,Hold
,D02822FE4004EB2135CC3C8012A7E1B1,3624928313,Hold,Hold
,8514F2EE46C7F293F07F8BA54BF60D5C,3404455906,Hold Items,Hold Items
,651EF4994612FD8DB61912B60558B137,2735041643,Hold Trigger to open the box and take out ammo.,Hold Trigger to open the box and take out ammo.
,4407996D4AA08152E94C4CACA88B220F,3491205097,Hold items,Hold items
,61C3683D4608F0CCFCB37991A1DE8B46,764571681,Host,Host
,6E82FA2B43AA3C77818D4C9434861E9C,764571681,Host,Host
,A079F6BC4CF9FA828EDC91B53B95EEDA,764571681,Host,Host
,BD160407477C786DEFE7739B080FA488,3959347669,Host new multiplayer game,Host new multiplayer game
,19C9A36547DD61618BFE9292C5E0A22E,3814965296,Host the Radius,Host the Radius
,2E82E01C4CBF290D214B768D7D815D74,2916813660,Hover Icon,Hover Icon
,0B9B3EAF481720267FC07C939C8836ED,1830737580,Hybrid,Hybrid
,11C1E5C544F564C37DA89CA6AEC62128,1830737580,Hybrid,Hybrid
,6B49046F4AEA73B22BB156A69EE31524,1830737580,Hybrid,Hybrid
,8A4B4A094531AEF1E24D2E8A99EF9C5D,1830737580,Hybrid,Hybrid
,DEF761E54DE6F7E6451DFC89AE0B4E93,1830737580,Hybrid,Hybrid
,6E175D5145FCAD5A380BEFBC159D9757,1723110922,I am sorry ((,I am sorry ((
,51B1656E4830E95A14F7DBB62F7C369A,955036728,IM_Hover Icon,IM_Hover Icon
,53EC1764417918BF2C7C93B45DBBC519,2311733083,IM_Normal Icon,IM_Normal Icon
,E3E6380A411101CED5D883852212B6C9,2966060402,IM_Pressed Icon,IM_Pressed Icon
,D75BA40642C3BDD6245E7F806D297C0F,2453684142,Icon,Icon
,FD0329CD46996A542C228087A37621D4,3210106563,Idle,Idle
,E47548394478B9D167AAE9922F4BF3B2,1054182001,"If you exceed the internal capacity of your backpack or Vest, it will be added to your total load. To check the Load points of an item, hold it in your hand and #BUTTON.","If you exceed the internal capacity of your backpack or Vest, it will be added to your total load. To check the Load points of an item, hold it in your hand and #BUTTON."
,70F44318492D99CBA2C9338D55CA4FF6,4237043908,"If you find yourself in the Radius during the Tide, don't panic. The tide will kill you, so hurry up to one of the shelters marked on the map.","If you find yourself in the Radius during the Tide, don't panic. The tide will kill you, so hurry up to one of the shelters marked on the map."
,E90DD21D476976DDEFFA458D65933AA8,2064150114,"In case you face any issues or bugs, please report them to discord channel: /itr","In case you face any issues or bugs, please report them to discord channel: /itr"
,CD4CBDFA46C0138598CC6A8398C77758,2682457742,In progress,In progress
,64820B7646EFD9B2BDC132830DF96A1D,559105577,In to the Radius,In to the Radius
,B38C2CFB4E794F4626A8FEB21A7DDC76,3972241791,InfoName,InfoName
,0715E9D74503D01C91E8ADB77BDAB703,1960522664,Initializing components...,Initializing components...
,D0F52EA74CC68C8CC967C4AE9866343F,1503640981,Insert the mag into the pistol.,Insert the mag into the pistol.
,F0F8CA8B4A990D9C2F40579501E3F3C4,1503640981,Insert the mag into the pistol.,Insert the mag into the pistol.
,6FB9AEBD4C760675F6EA8496ECB10D8D,4287549990,Inside Fields Panel,Inside Fields Panel
,C8BFDB4A40B33B5BEEFFB5880E37B465,4287549990,Inside Fields Panel,Inside Fields Panel
,722B010E4FD4E96CB0865FBB81347D45,4185128714,Inside Fields Selected,Inside Fields Selected
,81A08181461ABC40C2B9159617A964F3,4185128714,Inside Fields Selected,Inside Fields Selected
,5D699F7E43785A61837D05A4479ECE95,2564149289,InsideField,InsideField
,A4BD573B41E97608916E84904D3B299E,1852031431,InsideField_Selected,InsideField_Selected
,1CA26BD64C3F2121E65A2DAD2F362A94,941855553,Instant Snap,Instant Snap
,5FBE31D24749FDD5986709965FFB79B5,4247242313,Invite,Invite
,774E824341705EFBED13DFB179341B18,4247242313,Invite,Invite
,907CA52742ECAA6EC4233FA5D81DD0D8,4247242313,Invite,Invite
,D49A6CAA406612C866FB24A76FB6FC6D,4247242313,Invite,Invite
,E0DCC88C49BD1FB53C910EB5254DA794,4247242313,Invite,Invite
,E7C711DF4C17960650E4DBBC8EB54C95,4247242313,Invite,Invite
,8A6472394BF155C3F0F503B26BEBA311,2549426411,Invite from list,Invite from list
,7D8237F44BECE5DD16EA2C922627AB20,2756846658,Ironman,Ironman
,7DE001DF4C57E528F7D457952CC608C8,2756846658,Ironman,Ironman
,6CD21A3B49E7EC4CE33875B7FF6B90A9,1452919290,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters
,96B93F3940A0018926D7209FFADD7E34,1452919290,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters
,FF93BADD4A892044673A3DB980C96641,2079576146,It's a store. You can buy any available equipment.,It's a store. You can buy any available equipment.
,CBE4A4534B6E8F9DED28848EA910DA0D,1699519734,It's a weapon flashlight. Grab it.,It's a weapon flashlight. Grab it.
,1A632DE54C480C6639AE8ABA1376BAD7,3324985878,Item (0/99),Item (0/99)
,5DB19E494A191653BA7E74AED3A9F558,3324985878,Item (0/99),Item (0/99)
,2B38CCF9451720A533514694B938E29A,3252858063,Item Name,Item Name
,FDAE027041E13047088801B6D644DF59,3252858063,Item Name,Item Name
,74B3EB014F78D966B3DE8FB857085A64,2564222611,Item Name5,Item Name5
,8F651BB94EB0311D4B61B9963A9B1D21,2397201586,Item putted (0/25),Item putted (0/25)
,B0D836174D63A72A83E8BD8E3F6B0E61,1804109273,ItemName,ItemName
,8CA1ADC24C2161E7A56D6C813F57C8B8,2028851034,Join,Join
,C0863930475C2FCAF98F75A4D532F699,3656982198,Kick Out,Kick Out
,A88CEC104316E3C33E29BE840F39B807,3251160398,Kick out,Kick out
,AA8D894548874498DDBD479D6E28A4EA,850395620,Killer,Killer
,CA16313144A8E974501E189ADEC8EC51,283117022,Language,Language
,459812D84CAD219232F77CBC356C292B,667937672,Left,Left
,66BA1C594CB1F8A3EFF0D88C5B081386,667937672,Left,Left
,B538955C44587D5BBA610EAD874ED629,667937672,Left,Left
,BEAE6CEB426811E510C87497BCA56244,667937672,Left,Left
,4229D7B54901B9C50B4070A8BB10C627,3414057839,Left Hand,Left Hand
,E79D9C8A43B13E3A57C682BD7AA837D9,1072959041,Legend,Legend
,CCABEDA54BDE2893F7963DA075611567,3279985159,Lifetime wasted,Lifetime wasted
,380BF65D4A2E2485C65C9F85B05CCDF6,2535742831,Load,Load
,BA6F7F754B1BEBA3EF84018B1EF74D68,2535742831,Load,Load
,2EDB2C6C4FD1D1B82E140EAA1BB33BFC,1561981763,Load SinglePlayer game,Load SinglePlayer game
,7E67F8CF42C214C63864EBAB2C41F7D7,3531907431,Load the multiplyer game,Load the multiplyer game
,1BA5E6FD4E0EE34E2A2514AEBD490B16,3181114124,LoadPoints,LoadPoints
,269C39FC4090B73A4EFF0991F7FC572B,1087976561,Loading operating system...,Loading operating system...
,06F9257948B5A195F2BE1D92A9ADA38B,503850785,Locate the Artifact,Locate the Artifact
,4B52D9B8476D3C4B5D6FEFB2347B17EB,503850785,Locate the Artifact,Locate the Artifact
,4CEFD61943C68AD94404499AC0155AEA,503850785,Locate the Artifact,Locate the Artifact
,7AAE5AF2463D82DAD2B021A88044B9AA,503850785,Locate the Artifact,Locate the Artifact
,80BD9D38460CF93060DE00B58A8D0595,503850785,Locate the Artifact,Locate the Artifact
,A550AC0743142CC26B43EBA904B90817,503850785,Locate the Artifact,Locate the Artifact
,B30F570E4A352975DE313BA409711193,503850785,Locate the Artifact,Locate the Artifact
,FBBC92AD4110B4DD79A203A4B580A6F8,503850785,Locate the Artifact,Locate the Artifact
,FD02AA5E429F9B9215BF689796551BA3,503850785,Locate the Artifact,Locate the Artifact
,2C3341404EC3BB8F73EB9DBCDB2FC756,1335164731,Locate the Artifacts,Locate the Artifacts
,5419A1084233F4E85E697E9331C64836,1335164731,Locate the Artifacts,Locate the Artifacts
,62E84E47484E951F015B0289CAC854FD,1335164731,Locate the Artifacts,Locate the Artifacts
,656D81944AF532449DAE6CB49118CC1F,1335164731,Locate the Artifacts,Locate the Artifacts
,8F81784E41AB1730C6869984FB02A503,1335164731,Locate the Artifacts,Locate the Artifacts
,EEA845D746856CFD21F9BCB3C37C7F0E,1335164731,Locate the Artifacts,Locate the Artifacts
,0D2452C64E1EDB430ED3B18ED234ED75,3983318819,Locate the artefacts,Locate the artefacts
,10D5ECE44DF5D2960992DAADEBC07DE1,3983318819,Locate the artefacts,Locate the artefacts
,40C59EB040169C619EC3BF88D40A0ABC,3983318819,Locate the artefacts,Locate the artefacts
,504332BD4AEBD8AF8539D3BB6AE0FA00,3983318819,Locate the artefacts,Locate the artefacts
,CB332A21440680E301480D8ECA2AB138,3983318819,Locate the artefacts,Locate the artefacts
,CDDB88EC494782EC98ADC69992257506,3983318819,Locate the artefacts,Locate the artefacts
,EDB1CFCE4A699FF9B37230BD69A6F8B6,3983318819,Locate the artefacts,Locate the artefacts
,A2A24F744B3983D6B3469DAA79F565E3,1625454091,Location:,Location:
,5D8B65F6442BC7A31733B9BD16484F1E,1129585951,Lock Connection,Lock Connection
,C3BA7E224D9CDE9311933C89416C235E,3535214786,Loot,Loot
,012630FE4C67F5025C43EDB007762E8C,2979993132,Low,Low
,2DF67A5C477360116AFD44A1F0823510,2979993132,Low,Low
,97D191D64A8934BEC51924AF85C4447A,2979993132,Low,Low
,9993DAEC40075AFD3FFD0995D95C8F81,2979993132,Low,Low
,A26EB3BF445A3A694F76FC888891D175,2979993132,Low,Low
,CCFAC75040C9FE54263856B3A3448F80,2979993132,Low,Low
,D9EC76F1471E8B75BB94B990F3D64D33,2979993132,Low,Low
,EC7C0CDD42061B23150FE0A07B4AEA06,2979993132,Low,Low
,314CACDF4DE42AABFEEAC287D2767568,2942268013,Lowland,Lowland
,1FD3786445C041E990DBED9CAAAFCCD7,3324783802,Mail,Mail
,05BB1C1846B941B8AB46B2A7B77FC1C2,1964981185,Make Action,Make Action
,EA4F245C4FF51F03ABF122AE9C7BD02B,3305351450,Many difficulty settings can be adjusted in detail after starting the game in the Settings menu. Except for the Training and Ironman.,Many difficulty settings can be adjusted in detail after starting the game in the Settings menu. Except for the Training and Ironman.
,3E4E5995405E6E7EA18FCD977993D4BD,2724688072,Map,Map
,711613B246BA722864A6A8B11B86032A,814902294,Map legend,Map legend
,73BE28A8414CED6AF0A9538CDBFE0642,3229034044,MapLegendName,MapLegendName
,642F6FFD4AB3FC0B8941E6B338687DC8,2583712503,MapLegend_Name,MapLegend_Name
,6ECA7EB4459FEC8C10DBC98647FEFEB4,2981479580,MarkerName ,MarkerName 
,AA7A2D54458A8F9851D5D0AA3215EECE,4121264640,Master volume,Master volume
,0332FDFA4BFAC6255E709C8FD2FC5B93,3469406434,Medium,Medium
,24B5E1914D4A8619E1F1BA909AA58EBD,3469406434,Medium,Medium
,33E4F60D46C05D5A9E68FDA6BE54304D,3469406434,Medium,Medium
,371505224AD275FC8D3BEB86C72822A7,3469406434,Medium,Medium
,64C504DB4027E732737B28BDA6687531,3469406434,Medium,Medium
,C1937D604FAAEE14BA6A21A86A90B6E4,3469406434,Medium,Medium
,E20A1CE34B208655D34EA4BD87245EF0,3469406434,Medium,Medium
,F47E9775440C885D82F78EABBDA2FE1A,3469406434,Medium,Medium
,613F5F6D42F5309541B9CC91ABC90057,3808298697,Menu,Menu
,67410D6D47732F5535B8B6BD172E3648,3808298697,Menu,Menu
,8B856FDC4E9C8F3B696EE7AC7C551623,605008242,Message,Message
,AF0F82444018178CD15C5EAF02B976A5,605008242,Message,Message
,19AFC03F4D510D71F02315A8A6D1ABC4,2972869310,Message with some options,Message with some options
,727720BB4F5DE1298E9723A128D10143,2972869310,Message with some options,Message with some options
,7985E3CB42AE75AB952FB3B86F3EFD33,2972869310,Message with some options,Message with some options
,29ADFD9242D6C120568A2AA4B6470A8F,2873577104,Message with some options Message with some options,Message with some options Message with some options
,A8063FF24DD22F4932960B88103C6E75,3662001881,MetalPaintMask,MetalPaintMask
,897A07A048BCF1BB3FB2A1BA93E50F17,2189531673,Metallic,Metallic
,91E9B69F45BF50B8091A4E82E54C4DC4,1717698599,Mic settings,Mic settings
,1A980F984722D3A06E2993A85A014244,3320986939,Missions,Missions
,450ABE96475A4C288ED313B4906A8A20,3320986939,Missions,Missions
,57E3F5A64FB99B223B4513A807A43982,3320986939,Missions,Missions
,DD618EF14A60315BEDB2B99357D20884,3320986939,Missions,Missions
,44DC0E1544A4D00458BC8DAE2AF90FA9,1126532165,Missions list,Missions list
,1A54B8F24FB386B634F4C7935668B9FC,2766499371,Money: ,Money: 
,378F29184A9CBAFD011E2594DBAC0507,2766499371,Money: ,Money: 
,F8CBB1C347101829F86DA280901EB861,4173092518,"Money: {money};
Access Points: {points};","Money: {money};
Access Points: {points};"
,77DF98714865DC485349028E9B3FD36D,2928763288,Movement direction,Movement direction
,430299EA4BB96741E934EFA083796116,3879800741,Multiplayer,Multiplayer
,7A5D5074432773C304F73DB2FD1DDAEF,915937111,Music volume,Music volume
,E7873DEC41B8156733DD98A02EE1D353,1401196873,Mute,Mute
,47B4563A45C0EE2A60DB0A9A8EAE3C4A,3916387903,NULL,NULL
,F0F12659491A518049FFD9AAA511F8BA,2936528395,Name_one,Name_one
,E42A5FD74B578100ABC52788F7B75C4E,4190158924,Name_other,Name_other
,F7605709442FF96367078ABEF83EFACB,829792470,New Game,New Game
,491E38CE4340199FA4123C8E54489B05,980478179,No,No
,A4426CB24455F18E06DCF4BD91108ABD,980478179,No,No
,7F26663642BD09DDEB3D6A8D6FCD62C4,364242206,No items of any kind may be used in the store. ,No items of any kind may be used in the store. 
,EB5D47BA477C27E6617770897510E782,3921085277,No money no honey bro,No money no honey bro
,A338155A43F7E0C2BDBDD59A06B15A95,969215146,No monsters,No monsters
,CCAD723D44B292F8F7DA0B87B03D6179,969215146,No monsters,No monsters
,73E445FA4395DBA16434A6878FF94196,2048310903,NoBodyInside,NoBodyInside
,28590643472EDB98555FDD89FFFBA7B3,2774428624,NoMoney,NoMoney
,C3F4D3F84E9E2ECEFF24F39CCDD88444,501136567,NoNeed. Everyone is healthy,NoNeed. Everyone is healthy
,CAA22BB8402D58A71D442A92E8F3C53F,2247982298,NoPriority,NoPriority
,9CEF7EA44300DE9BC9F254AA3DC7F508,926731589,Normal,Normal
,732EF3114239CB5190A563874A8F5CFC,3824034269,Normal Icon,Normal Icon
,3FB5100D4F4F045CF2BB5B938971918D,3510510488,Not Available,Not Available
,CA6DC95A4EC084F01722BE87E7FC9276,772655936,Not all items are inside,Not all items are inside
,2861462E45A444511853B7BB0C5D2D3B,1777011691,Now GRAB the magazine.,Now GRAB the magazine.
,2EE69E43461F673DF7FA2B812C9E5D29,3649753108,OK,OK
,D69057F746BD2013C819E3A9C8D969E9,3649753108,OK,OK
,7CBC03394566FF4939698F9A0254E789,1441586334,Object A,Object A
,F6C7F4A64EE98977F406C5AE22B78105,1197044592,Object B,Object B
,2CD826FE4E5F4890DE88DC9B6FBF0CDD,837545741,Off,Off
,2F6358D64A519A47E6EACC90A27D36F3,837545741,Off,Off
,38272721465B5CA592F1BFABBA3E2D59,837545741,Off,Off
,42933A69475EFAE1BB9E808DF42F57E2,837545741,Off,Off
,85DA1BE74790DECC17A9CA86ED8AF7E2,837545741,Off,Off
,BB0315D3462D6150516B8FB822A3396B,837545741,Off,Off
,E3C1EC7342DD3A6CA0216CB8DCF35F93,837545741,Off,Off
,E6B9A4FF4F32426129048EB1493D1442,837545741,Off,Off
,FDEF252743B88AC61E5FF997806B4AD0,837545741,Off,Off
,89BE6FBF47C15B41A2936D94D9A2E0B4,2157941044,Offered,Offered
,17489B9042BA09CA95A69B97443E0550,3317214507,Offline,Offline
,6D7DAC0A47A496CE9260859BF27C455F,3317214507,Offline,Offline
,137FB30F491100D1C95C298C67F14F95,1315344152,On,On
,1E6D9FC44F34210C13446AA2F778018D,1315344152,On,On
,3420AD924C1A6D0DD6FE298138C720C7,1315344152,On,On
,43190C284571187A2197EE8DE03EAA31,1315344152,On,On
,678FA8534640A02D53356EAADDF21CD7,1315344152,On,On
,7A8FA7CE435E7FECB8DED2936B680FD4,1315344152,On,On
,821E1DFB47323B24148B7786C16CF5AB,1315344152,On,On
,C9446B444570EB084AE11FA2DDECF3F8,1315344152,On,On
,E85C83C7446541D025F694BC8914DACA,1315344152,On,On
,D3378060422996ACBA80F4B26AFB477F,1906920885,On the Squad,On the Squad
,51AD05E847BFD20B42D0C68699245083,4281148294,OnTheSquad,OnTheSquad
,2A4C5D174AA0746787D38BA24DE57A0F,4038810454,One,One
,6B73CF3D4F9AC4BA45C207A721F65494,4038810454,One,One
,1E268FEF43C3B5E80BD5C1A005DAFA8A,3002416456,Online,Online
,D9D463E948DCF926E47C40B23E4933CC,3002416456,Online,Online
,2DD0301B41772B85DE36C38C0F79DF10,731346318,Open,Open
,D3D510D44488B4104E21EF9E2BE38B10,1903009479,Open Missions,Open Missions
,851622894F5398BD1435148815A04AD2,2297307236,Opening,Opening
,8407078948C5DC7DCEC061863C46772F,2844241285,Option 1,Option 1
,0BABD3D147FAC8C57890019108CA85BB,3140616811,Option 2,Option 2
,B4D2DDBB4855651C0B4336A7BF46C815,59663630,Option 3,Option 3
,C8C95D244D1EB63EBC8637A12AA5418A,59663630,Option 3,Option 3
,2695A1AB4A600D44BFC6B2BFF992E1DA,1151970437,OptionName,OptionName
,944F3B1A4C75D6643B7489AA90D9841D,1151970437,OptionName,OptionName
,00FA40914CFA2D8C3DD9608C25B0E572,660948031,Options Title,Options Title
,832904C545621664FCE54F9F3BC39142,660948031,Options Title,Options Title
,417DF6664BF5F3DB8C9F408A96AF9639,3818396539,Orange,Orange
,8466167D4E3F172BFC3FC19455DA9646,3818396539,Orange,Orange
,E692B536424D7B9DCBA7BFB5DAFF6673,1501211727,PM,PM
,4FE7109A4F6345999270E29523886C9A,2166604360,PM-M,PM-M
,D43D6FF84EE51B0E64C99B9A14937100,810761209,"POINT 1
BASIC DRESSING","POINT 1
BASIC DRESSING"
,EF0730DB43BFEE6D292A33873B336431,3957211309,"POINT 1
BASIC DRESSING

","POINT 1
BASIC DRESSING

"
,D96C65FD492139537D53ACB4D471CF23,3677016790,"POINT 10
GD BLOCKING","POINT 10
GD BLOCKING"
,32D482A9427261A8BE2FEFBB7945FA40,1126911031,"POINT 11
BASIC DRESSING","POINT 11
BASIC DRESSING"
,02B376C54F0630393BEB8BAB2C043D7A,2797039066,"POINT 12
BASIC DRESSING
","POINT 12
BASIC DRESSING
"
,9EBD1F8B414B4287930F69AF8813C02D,1936700090,"POINT 13 (Drown House)
LD BLOCKING","POINT 13 (Drown House)
LD BLOCKING"
,2603C36F4DA4A506B674F79B7BF82D7A,1771156188,"POINT 14
BASIC DRESSING","POINT 14
BASIC DRESSING"
,36EBC07041351309AA6E69B1CBEA6E6F,212609790,"POINT 15
BASIC DRESSING","POINT 15
BASIC DRESSING"
,8A0297484A37250CF5F9C383BF4EBE1A,2522135076,"POINT 16
GD BLOCKING","POINT 16
GD BLOCKING"
,52E3250E45A762C5E0E277972415F930,2344724979,"POINT 17
GD BLOCKING","POINT 17
GD BLOCKING"
,04DB77BB4CC7D2BC56FA1C87298905E0,931286126,"POINT 18
GD BLOCKING","POINT 18
GD BLOCKING"
,E73C9FE94D9F6FEA7DD3428B68B76334,356836426,"POINT 19 (Pit)
LD BLOCKING","POINT 19 (Pit)
LD BLOCKING"
,2445E9E441240A30438C149DCA288327,2668991391,"POINT 2
BASIC DRESSING","POINT 2
BASIC DRESSING"
,6935A07E4A97107A5DBA348C5E2EC2B2,98214396,"POINT 2
BASIC DRESSING

","POINT 2
BASIC DRESSING

"
,B191F3744B4CBF03F7D197B88098FFFB,1596933894,"POINT 20
GD BLOCKING","POINT 20
GD BLOCKING"
,9FA6E3E74930E0E48D3A4280867F0574,1119507665,"POINT 21
GD BLOCKING","POINT 21
GD BLOCKING"
,E5C3561B4E0A88D70CC0D5A9BB585C9F,1678074024,"POINT 22
GD BLOCKING","POINT 22
GD BLOCKING"
,E7E1383840F9BCE684917BA4031C1EF9,2039509887,"POINT 23
GD BLOCKING","POINT 23
GD BLOCKING"
,7499FDEE4C7914550CDEEE8FAA0906B5,3002979533,"POINT 24 (Pandora)
GD BLOCKING","POINT 24 (Pandora)
GD BLOCKING"
,0876A61149B8B2BA4AC0DB8229F94534,888019853,"POINT 25
GD BLOCKING","POINT 25
GD BLOCKING"
,D2F556BE41794EEB4AF2288ECDEFA71F,307310580,"POINT 26
GD BLOCKING","POINT 26
GD BLOCKING"
,1C6BDA7446EF7B43370F7AA8F1A7A499,264518691,"POINT 27
GD BLOCKING","POINT 27
GD BLOCKING"
,30AEA2724F9EEC22EB69638EF664AF01,3012024766,"POINT 28
GD BLOCKING","POINT 28
GD BLOCKING"
,DFD69DAB45DEB870F4FF228B5ACB0DFF,4196928445,"POINT 3
BASIC DRESSING","POINT 3
BASIC DRESSING"
,AE1EC1A34B07C8C680A3FF8678B27C60,3009628519,POINT 3 (Canyon),POINT 3 (Canyon)
,66A8D2C9449B752BFB87B3BA45FD3095,451527954,"POINT 4
BASIC DRESSING","POINT 4
BASIC DRESSING"
,8A7BC5414B510CB9C1D3D2B711516216,2579986740,"POINT 4 (centrifuge)
LD BLOCKING","POINT 4 (centrifuge)
LD BLOCKING"
,361103DE47A3DA404D9AB9B6DD6D12B2,2144623920,"POINT 5
BASIC DRESSING","POINT 5
BASIC DRESSING"
,1DF5241F44B3015895C30DA624832B9A,2223004762,"POINT 5 
BASIC DRESSING

","POINT 5 
BASIC DRESSING

"
,76B2A8BF4910398C3E41DFB3ECE8AAFD,3499291990,"POINT 6
BASIC DRESSING","POINT 6
BASIC DRESSING"
,22E171DA461C65F9D11DC28449AD6CEE,951879129,"POINT 6 
TEASER DRESSING

","POINT 6 
TEASER DRESSING

"
,8D000C4C479F10A1CD8628839F0917A1,722127976,"POINT 7 
BASIC DRESSING

","POINT 7 
BASIC DRESSING

"
,8D2CBE6845BF7AD823187DAA3613D6DE,3616553858,"POINT 8
BASIC DRESSING
","POINT 8
BASIC DRESSING
"
,2EA36AAF4E655BBDD37D269BA4DA3528,1448102934,"POINT 9
BASIC DRESSING

","POINT 9
BASIC DRESSING

"
,1E9B67B64D28750AB37032ABA050C70B,447364290,PRESS and HOLD Trigger to enable throwing mode. Swing and RELEASE Trigger to throw.,PRESS and HOLD Trigger to enable throwing mode. Swing and RELEASE Trigger to throw.
,4F0AD12C483825DB7F21C1B959A9290C,4238690035,PRESS and HOLD Trigger to enable throwing mode. Swing and RELEASE Trigger to throw. Hit the anomaly.,PRESS and HOLD Trigger to enable throwing mode. Swing and RELEASE Trigger to throw. Hit the anomaly.
,949C83B34C8FD8135F416ABFE32DAF62,4283714554,PROFILE 0,PROFILE 0
,95960C24404F52F4A7DCEA88A9B403DC,1700451802,Panel,Panel
,1660671245D31EC2FA5EE0866207CD7A,3228652690,Pass the following items:,Pass the following items:
,944AF6734A892F2801711A9F32400808,2397869427,Pengulator,Pengulator
,E6FCAF9746A5D155B0387BACB62D8B41,1088197959,Peninsula Artifact Hunt 2,Peninsula Artifact Hunt 2
,07E8C0B34BB75640A07317A4B42DD4A0,1706543771,Peninsula Artifact Hunt 4,Peninsula Artifact Hunt 4
,B96AD2F94FF529D96866908D8874E50D,3572212219,Peninsula Deliver Item 1,Peninsula Deliver Item 1
,9A4F56734931343694F09AA708A33BA5,2345242639,Phase:,Phase:
,89E4DB8F441EF5D4518BBD8A5C501287,1266917965,Pick up detector. It emits a sound when there is an artifact nest nearby.,Pick up detector. It emits a sound when there is an artifact nest nearby.
,328EF43C41DBDB1EA106368D4BC0DEA2,2981662567,Pick up the Ammo box,Pick up the Ammo box
,8BE6C9CF476CFE45E8FE20BC912D9552,361638158,Pick up the Heal Injector from the distance - select it by holding TRIGGER and press GRIP.,Pick up the Heal Injector from the distance - select it by holding TRIGGER and press GRIP.
,3A97B0EC4A7FAE9E195C33ACD27516E1,2282341760,Place the backpack over your non-basic shoulder and release.,Place the backpack over your non-basic shoulder and release.
,1C7DE49D4CFB880F4CFA349087C1BC0F,145675736,PlasticMask,PlasticMask
,FBC3A35D4E7B7C371A40C88D1FE9E993,1968643536,Player 1,Player 1
,61EF03F44B5CE6650C011791CD2C9480,296049798,Player name,Player name
,C82E2B7A4746DBF96D21D7B65C8E05E0,296049798,Player name,Player name
,DF121A0E47E0A392F21E4595D3D407E4,521195041,Playtime:,Playtime:
